lookback,hidden_size,num_layers,learning_rate,batch_size,epochs,train_rmse,test_rmse,test_mae,test_r2,training_time,trial_number
48,8,3,0.0071415327009771885,16,50,0.05976485,0.06640894,0.04558012634515762,0.8794472217559814,16719.0289580822,21
12,8,1,0.001,64,50,0.057225224,0.06609937,0.04162862151861191,0.880249559879303,16815.60475921631,22
12,8,1,0.0029447553116147018,64,50,0.057044078,0.06571211,0.042489174753427505,0.881648600101471,16911.568125009537,23
36,8,1,0.001,64,81,0.056449004,0.064151786,0.04226304590702057,0.8874863386154175,17066.610843658447,24
24,8,1,0.001,64,50,0.05820398,0.064662464,0.04239929839968681,0.885530412197113,17164.79056406021,25
24,8,1,0.0016868702667704153,64,50,0.056869563,0.06529382,0.042060595005750656,0.8832841515541077,17261.728576660156,26
36,8,1,0.001,64,50,0.05814607,0.06557359,0.04348282516002655,0.8824437856674194,17359.406682014465,27
12,87,5,0.007132943886650979,40,256,0.23880881,0.20761581,0.174272820353508,-0.1814175844192505,18506.79388165474,28
36,8,1,0.0018245232415221991,64,50,0.05755965,0.06539035,0.04328121617436409,0.8830999135971069,18603.41319155693,29
24,8,1,0.001384256983908878,16,50,0.05666569,0.06714041,0.04206111282110214,0.8765890598297119,18936.494188070297,30
18,8,1,0.001,64,50,0.057688043,0.06566274,0.0437319241464138,0.8819006681442261,19035.154361248016,31
48,158,5,0.037485182098455735,45,65,0.31624886,0.2559898,0.21590839326381683,-0.7913045883178711,19303.21517777443,32
18,8,1,0.0054533235642370914,64,50,0.057304367,0.065608345,0.04219157248735428,0.8820962905883789,19401.39699935913,33
36,8,1,0.0027696953078997673,64,50,0.057251573,0.06306849,0.041305966675281525,0.891254186630249,19497.745193004608,34
48,256,1,0.001,16,64,0.07830226,0.08126537,0.0602058507502079,0.8194758892059326,19947.041204690933,35
24,143,1,0.001,34,50,0.059759915,0.065139376,0.041815824806690216,0.8838356733322144,20114.83893275261,36
12,145,5,0.001,64,201,0.20009038,0.1745825,0.13707001507282257,0.16462022066116333,20696.202149391174,37
36,8,1,0.001,64,210,0.055566277,0.063198745,0.039821673184633255,0.8908045291900635,21099.643412590027,38
36,8,1,0.006388527427526189,64,246,0.05709724,0.0649131,0.04327099770307541,0.8848000764846802,21568.46652150154,39
36,8,4,0.001,64,232,0.054758985,0.062300585,0.04003634676337242,0.8938862085342407,22156.107408046722,40
36,8,1,0.001,64,263,0.055270124,0.063269585,0.04029521346092224,0.8905596137046814,22657.708751916885,41
12,138,1,0.001,64,50,0.05829941,0.067942664,0.04540308564901352,0.8734775185585022,22755.47422337532,42
24,136,2,0.001,22,297,0.058357764,0.069060534,0.046455468982458115,0.869429349899292,24417.76060605049,43
36,8,5,0.0035230975698935215,64,300,0.052506324,0.06488781,0.042184729129076004,0.8848897814750671,25248.146284103394,44
24,123,3,0.001,29,189,0.0614344,0.066878475,0.04584042355418205,0.8775501251220703,26163.554151535034,45
18,148,1,0.004247237109124275,46,78,0.08439674,0.08020169,0.06104342266917229,0.823811948299408,26365.02488899231,46
24,8,3,0.001,64,300,0.053567696,0.064491734,0.04083726182579994,0.8861340284347534,27082.83986568451,47
18,202,1,0.001,16,50,0.068786874,0.07251299,0.054126396775245667,0.8559739589691162,27421.775316476822,48
36,8,4,0.00814661341302277,64,300,0.05569478,0.06646242,0.044486481696367264,0.8792353272438049,28192.961098194122,49
24,8,1,0.001,64,300,0.0550779,0.06379223,0.04083038121461868,0.8885907530784607,28783.34650325775,50
24,256,1,0.001,16,171,0.062287908,0.06557104,0.043149419128894806,0.8822909593582153,29924.229688882828,51
24,256,1,0.001,16,300,0.067229174,0.07525458,0.054005105048418045,0.844957172870636,31944.208380699158,52
24,8,1,0.001,64,224,0.056377504,0.063761204,0.040837738662958145,0.8886991143226624,32380.283710241318,53
36,8,4,0.004094532265873919,48,50,0.05679494,0.06762781,0.04534505307674408,0.874963104724884,32550.591009378433,54
36,8,1,0.0031933679911132174,64,225,0.05542351,0.06564433,0.04073672741651535,0.8821900486946106,32978.66094827652,55
36,142,1,0.003425069233066221,58,50,0.06768715,0.06263053,0.041276704519987106,0.8927592635154724,33085.576464653015,56
36,12,4,0.001373490831451106,32,241,0.050539672,0.06750209,0.043225787580013275,0.8754275441169739,34271.4256567955,57
24,136,1,0.0019436970922620251,16,50,0.07397858,0.07495293,0.051242947578430176,0.8461976647377014,34607.44459462166,58
24,141,2,0.001,57,77,0.06053294,0.0657462,0.04432271420955658,0.8816612362861633,34792.28757095337,59
12,147,5,0.0344788544331802,46,50,0.2964456,0.34518108,0.30572086572647095,-2.265702247619629,34990.01922416687,60
48,256,5,0.001,37,249,0.23415574,0.19439745,0.16122154891490936,-0.03301191329956055,36120.255063056946,61
18,8,3,0.001557642242486812,64,206,0.05404963,0.0659874,0.042158160358667374,0.8807299733161926,36611.657563209534,62
18,8,3,0.0025246028844843,64,256,0.053506806,0.06424349,0.04078444838523865,0.8869507908821106,37222.45072555542,63
36,142,1,0.001,64,50,0.05962465,0.06272441,0.0408853255212307,0.8924375176429749,37322.53532028198,64
36,141,1,0.001,64,50,0.05770635,0.06609025,0.04298006370663643,0.8805840611457825,37423.4238986969,65
18,8,3,0.0025217207514474146,64,83,0.05689179,0.06527252,0.042451195418834686,0.8833001852035522,37621.40430808067,66
48,8,3,0.0038328544135445473,64,50,0.05657414,0.06135859,0.040059443563222885,0.8970859050750732,37739.283772945404,67
36,150,1,0.001,64,50,0.05813504,0.067780316,0.04410150274634361,0.8743984699249268,37839.12214207649,68
36,137,1,0.001,64,50,0.05935893,0.06626673,0.043713975697755814,0.8799453973770142,37939.073840379715,69
36,128,2,0.001,64,101,0.076009,0.084538676,0.05476905405521393,0.8046117424964905,38156.092341184616,70
36,148,1,0.002319541950365184,49,70,0.06864919,0.074261375,0.0555182583630085,0.8492304682731628,38329.922921180725,71
36,256,1,0.049999999999999996,64,50,0.35778326,0.4017996,0.31354111433029175,-3.413738250732422,38427.63536667824,72
